entry_date,exit_date,entry_price,exit_price,return_pct,return_pct_net,exit_reason,holding_days,entry_rsi,entry_macd_hist,entry_bb_pct,entry_vol_ratio,entry_near_fib,entry_entry_type,symbol
2021-05-20,2021-06-17,133.26768493652344,157.94180297851562,0.18514704486496247,0.18254704486496248,rsi_overbought,28,64.9,0.3452,1.01,3.69,True,fib_pullback,TNPL
2023-01-20,2023-01-25,236.87844848632812,228.24917602539062,-0.036429115928777935,-0.03902911592877793,bb_mid_break,5,60.1,0.8549,1.21,2.22,True,fib_pullback,TNPL
2023-02-10,2023-02-14,235.21896362304688,216.40144653320314,-0.07999999999999993,-0.08259999999999994,stop_loss,4,48.8,0.9308,0.89,2.35,True,fib_pullback,TNPL
2024-04-26,2024-05-13,265.89288330078125,265.5508728027344,-0.0012862717264229618,-0.003886271726422962,macd_bear_cross,17,55.1,1.2328,0.8,1.2,True,fib_pullback,TNPL
2025-10-28,2025-10-30,158.6999969482422,155.44000244140625,-0.02054186874306708,-0.023141868743067083,bb_mid_break,2,53.5,0.2088,0.72,2.14,True,fib_pullback,TNPL
2017-06-07,2017-06-08,208.18959045410156,204.6251220703125,-0.017121261327303978,-0.01972126132730398,macd_bear_cross,1,50.0,0.2732,0.53,1.23,True,fib_pullback,TATACHEM
2017-07-04,2017-07-18,208.38946533203125,207.54000854492188,-0.004076294287505934,-0.006676294287505934,macd_bear_cross,14,55.9,0.4118,0.81,1.62,True,fib_pullback,TATACHEM
2017-08-04,2017-08-08,210.40878295898438,206.83453369140625,-0.01698716763299213,-0.01958716763299213,macd_bear_cross,4,51.1,0.0417,0.51,2.39,True,fib_pullback,TATACHEM
2017-12-29,2018-01-01,253.85423278808594,251.92835998535156,-0.007586530197202059,-0.01018653019720206,macd_bear_cross,3,56.8,0.1842,0.7,1.0,True,fib_pullback,TATACHEM
2018-04-03,2018-04-13,248.73590087890625,252.46620178222656,0.014997034566137518,0.012397034566137517,rsi_overbought,10,62.0,1.5484,1.21,3.91,True,fib_pullback,TATACHEM
2018-08-20,2018-08-29,262.7398376464844,282.921875,0.07681376959922802,0.07421376959922801,rsi_overbought,9,60.5,0.8668,0.95,1.77,False,golden_cross,TATACHEM
2018-11-14,2018-11-21,261.19024658203125,255.7573699951172,-0.020800457360140266,-0.023400457360140268,bb_mid_break,7,64.8,1.1563,0.84,1.23,True,fib_pullback,TATACHEM
2018-11-22,2018-11-28,261.1529541015625,258.5764465332031,-0.009865894786537127,-0.012465894786537129,bb_mid_break,6,54.4,0.2348,0.75,1.3,True,fib_pullback,TATACHEM
2018-11-29,2018-12-04,261.1342468261719,255.1412353515625,-0.02294992536386358,-0.025549925363863583,macd_bear_cross,5,48.7,0.2051,0.67,1.54,True,fib_pullback,TATACHEM
2020-08-19,2020-08-24,285.6101379394531,297.59283447265625,0.041954731087813675,0.03935473108781368,rsi_overbought,5,51.1,0.4247,0.96,3.69,True,fib_pullback,TATACHEM
2022-03-14,2022-03-17,867.2227783203125,874.34228515625,0.008209547781628817,0.005609547781628817,rsi_overbought,3,58.6,10.1472,0.89,1.0,True,fib_pullback,TATACHEM
2023-08-28,2023-08-29,994.7728271484375,1024.6905517578125,0.030074931474692115,0.027474931474692113,rsi_overbought,1,48.3,0.7287,0.67,1.79,True,fib_pullback,TATACHEM
2023-10-16,2023-10-20,999.6710205078125,971.67431640625,-0.028005917474071364,-0.030605917474071365,bb_mid_break,4,48.4,1.3459,0.62,1.03,True,fib_pullback,TATACHEM
2024-04-10,2024-04-12,1122.3189697265625,1103.0140380859375,-0.017200931429795202,-0.019800931429795204,rsi_overbought,2,58.2,4.1205,0.93,1.52,True,fib_pullback,TATACHEM
2024-05-27,2024-05-29,1061.42724609375,1029.8768310546875,-0.029724519655184946,-0.032324519655184944,bb_mid_break,2,57.9,2.8808,0.83,1.71,True,fib_pullback,TATACHEM
2024-06-11,2024-06-27,1067.4300537109375,1062.8055419921875,-0.004332379159339586,-0.006932379159339586,macd_bear_cross,16,53.8,4.3077,0.87,2.4,True,fib_pullback,TATACHEM
2024-07-29,2024-08-05,1069.5718994140625,1025.420166015625,-0.04127981804928205,-0.043879818049282045,bb_mid_break,7,55.7,1.337,0.79,1.67,True,fib_pullback,TATACHEM
2024-08-22,2024-09-03,1056.7691650390625,1079.0155029296875,0.02105127460811433,0.01845127460811433,rsi_overbought,12,46.0,3.3908,0.7,1.13,True,fib_pullback,TATACHEM
2024-09-27,2024-10-01,1039.00146484375,1102.6734619140625,0.06128191270633848,0.058681912706338483,rsi_overbought,4,54.7,2.7684,0.65,2.53,True,fib_pullback,TATACHEM
2024-12-02,2024-12-05,1099.947509765625,1106.6651611328125,0.006107247216386613,0.0035072472163866133,rsi_overbought,3,57.0,5.1508,0.75,1.02,True,fib_pullback,TATACHEM
2024-12-10,2024-12-13,1093.8138427734375,1064.6552734375,-0.026657707368197146,-0.029257707368197147,macd_bear_cross,3,64.5,3.0838,0.74,1.33,True,fib_pullback,TATACHEM
2025-09-11,2025-09-17,953.588623046875,989.9298706054688,0.03810998441075921,0.03550998441075921,rsi_overbought,6,61.1,2.6106,1.17,2.05,True,fib_pullback,TATACHEM
2017-07-11,2017-08-10,989.6976928710938,1006.7776489257812,0.017257750702781655,0.014657750702781653,macd_bear_cross,30,54.4,3.3836,0.95,1.84,True,fib_pullback,TCS
2017-09-15,2017-09-26,1004.6130981445312,992.0255126953125,-0.01252978432440048,-0.015129784324400482,bb_mid_break,11,54.1,0.7519,0.77,1.96,True,fib_pullback,TCS
2017-09-27,2017-09-28,1000.183349609375,992.7470703125,-0.007434916107910879,-0.01003491610791088,macd_bear_cross,1,58.3,0.1449,0.62,1.38,True,fib_pullback,TCS
2017-12-26,2018-01-10,1064.990234375,1128.1590576171875,0.05931399293934253,0.05671399293934253,rsi_overbought,15,52.0,1.182,0.71,1.06,True,fib_pullback,TCS
2018-11-28,2018-12-12,1618.657470703125,1645.5003662109375,0.01658343163618939,0.013983431636189387,rsi_overbought,14,56.1,7.7154,1.0,2.19,True,fib_pullback,TCS
2019-07-30,2019-08-16,1800.386474609375,1788.7784423828125,-0.006447522457133024,-0.009047522457133025,bb_mid_break,17,61.6,5.0498,0.77,1.08,True,fib_pullback,TCS
2019-12-16,2020-01-02,1796.60107421875,1822.7044677734375,0.014529320910062649,0.011929320910062647,macd_bear_cross,17,58.8,2.3639,0.88,1.46,True,fib_pullback,TCS
2021-03-31,2021-04-09,2741.17333984375,2865.7314453125,0.04543970410709231,0.04283970410709231,rsi_overbought,9,63.8,10.4662,1.0,1.03,True,fib_pullback,TCS
2021-05-27,2021-06-09,2756.446044921875,2773.99853515625,0.006367797500230948,0.0037677975002309485,rsi_overbought,13,62.8,10.7173,1.06,2.66,True,fib_pullback,TCS
2021-12-17,2021-12-20,3119.6943359375,3095.802490234375,-0.007658393140604032,-0.010258393140604033,macd_bear_cross,3,58.1,2.7698,0.6,1.84,True,fib_pullback,TCS
2021-12-21,2022-01-03,3140.53955078125,3322.837646484375,0.05804674412005924,0.05544674412005924,rsi_overbought,13,53.0,0.7769,0.66,1.01,True,fib_pullback,TCS
2023-01-09,2023-01-27,2929.39892578125,3078.196533203125,0.05079458660011345,0.04819458660011345,rsi_overbought,18,59.7,2.9027,0.77,1.94,True,fib_pullback,TCS
2024-06-07,2024-06-19,3609.33251953125,3523.8251953125,-0.02369061973537838,-0.02629061973537838,bb_mid_break,12,55.6,5.5339,0.76,1.72,True,fib_pullback,TCS
2024-07-11,2024-07-19,3636.907958984375,3997.190673828125,0.09906291798056963,0.09646291798056962,rsi_overbought,8,61.3,0.881,0.56,2.03,True,fib_pullback,TCS
2024-12-04,2024-12-09,4055.370849609375,4146.40771484375,0.022448468613701242,0.01984846861370124,rsi_overbought,5,60.8,18.7715,0.85,1.44,True,fib_pullback,TCS
2025-01-13,2025-01-20,3996.41845703125,3867.647216796875,-0.032221660874330225,-0.034821660874330224,bb_mid_break,7,59.0,9.2423,0.76,1.68,True,fib_pullback,TCS
2017-10-13,2017-10-30,776.1685180664062,752.5432739257812,-0.03043829218876371,-0.03303829218876371,macd_bear_cross,17,53.7,3.0915,0.62,1.48,True,fib_pullback,TATAELXSI
2017-11-02,2017-11-23,779.49853515625,854.3792724609375,0.0960627043252592,0.09346270432525919,rsi_overbought,21,55.4,1.3363,0.86,1.65,True,fib_pullback,TATAELXSI
2018-04-09,2018-04-16,937.8102416992188,964.5406494140625,0.02850300255455828,0.02590300255455828,rsi_overbought,7,57.3,4.7902,0.99,1.17,True,fib_pullback,TATAELXSI
2023-10-10,2023-10-19,7079.86083984375,7411.41943359375,0.04683123033775864,0.044231230337758644,rsi_overbought,9,58.4,5.106,0.87,1.48,True,fib_pullback,TATAELXSI
2023-10-25,2023-11-02,7258.65185546875,7212.13818359375,-0.006408031794493088,-0.009008031794493089,macd_bear_cross,8,60.9,14.3516,0.8,1.56,True,fib_pullback,TATAELXSI
2016-08-11,2016-08-16,42.53129959106445,41.86043167114258,-0.015773510952456764,-0.018373510952456765,bb_mid_break,5,57.0,0.0829,0.78,1.32,True,fib_pullback,TATAINVEST
2016-08-19,2016-08-24,43.33967590332031,47.56489181518555,0.09749071315832186,0.09489071315832186,rsi_overbought,5,64.1,0.1438,1.19,1.48,True,fib_pullback,TATAINVEST
2017-01-03,2017-01-13,47.86073303222656,48.319087982177734,0.009576847676832341,0.006976847676832342,rsi_overbought,10,55.2,0.1238,0.74,1.57,True,fib_pullback,TATAINVEST
2017-11-22,2017-12-04,75.2719955444336,73.53968811035156,-0.023013969824400866,-0.025613969824400867,bb_mid_break,12,54.4,0.1892,0.83,1.42,True,fib_pullback,TATAINVEST
2017-12-27,2018-01-02,73.73121643066406,75.8848876953125,0.029209761738757202,0.0266097617387572,rsi_overbought,6,55.7,0.1371,0.6,2.66,True,fib_pullback,TATAINVEST
2018-08-29,2018-09-03,70.68963623046875,70.23202514648438,-0.006473524386126842,-0.009073524386126842,death_cross,5,55.4,0.0638,0.66,1.5,True,fib_pullback,TATAINVEST
2019-03-05,2019-03-22,73.99749755859375,72.84257507324219,-0.01560758841117641,-0.01820758841117641,macd_bear_cross,17,56.7,0.1492,0.89,1.55,True,fib_pullback,TATAINVEST
2019-04-03,2019-04-15,74.67301177978516,74.99116516113281,0.004260620721793145,0.001660620721793145,rsi_overbought,12,58.5,0.1852,0.95,2.58,True,fib_pullback,TATAINVEST
2020-11-10,2020-11-18,79.24562072753906,82.50110626220703,0.0410809519160803,0.0384809519160803,rsi_overbought,8,57.5,0.0529,1.11,2.39,True,fib_pullback,TATAINVEST
2021-06-03,2021-06-07,99.33554077148438,102.54993438720703,0.03235894817462344,0.029758948174623438,rsi_overbought,4,62.2,0.0786,1.08,2.13,True,fib_pullback,TATAINVEST
2022-01-28,2022-02-01,139.0464630126953,137.52728271484375,-0.010925702566866856,-0.013525702566866856,macd_bear_cross,4,62.3,0.1132,0.69,2.3,True,fib_pullback,TATAINVEST
2023-04-13,2023-04-21,199.64862060546875,208.52694702148438,0.044469760868322425,0.04186976086832243,death_cross,8,60.7,2.8041,0.94,1.78,True,fib_pullback,TATAINVEST
2024-06-14,2024-06-28,664.2537231445312,641.6296997070312,-0.03405930994319375,-0.036659309943193746,bb_mid_break,14,56.6,3.0957,0.97,2.39,True,fib_pullback,TATAINVEST
2024-07-01,2024-07-04,653.6453247070312,654.0516357421875,0.0006216078044134434,-0.0019783921955865563,macd_bear_cross,3,55.7,0.0576,0.59,1.45,True,fib_pullback,TATAINVEST
2024-11-11,2024-11-13,680.961669921875,656.0831298828125,-0.03653442056719103,-0.039134420567191026,bb_mid_break,2,53.4,0.7635,0.64,1.77,True,fib_pullback,TATAINVEST
2024-12-03,2024-12-11,678.107666015625,692.25390625,0.02086134834235754,0.01826134834235754,rsi_overbought,8,48.5,1.8425,0.87,2.98,True,fib_pullback,TATAINVEST
2025-07-23,2025-07-25,674.0735473632812,658.9515380859375,-0.02243376755621888,-0.025033767556218882,macd_bear_cross,2,46.6,0.1125,0.67,1.29,True,fib_pullback,TATAINVEST
2025-07-31,2025-08-05,676.6104736328125,710.1375732421875,0.04955155280018576,0.04695155280018576,rsi_overbought,5,61.9,0.8558,0.92,2.36,True,fib_pullback,TATAINVEST
2017-05-17,2017-05-22,74.77848052978516,71.88722229003906,-0.038664308491725384,-0.04126430849172538,bb_mid_break,5,51.7,0.1581,0.81,1.6,True,fib_pullback,TATAPOWER
2017-06-22,2017-07-26,72.50052642822266,72.3252944946289,-0.0024169746376563766,-0.005016974637656377,macd_bear_cross,34,56.4,0.48,0.89,2.93,True,fib_pullback,TATAPOWER
2017-09-11,2017-09-22,71.81684875488281,71.63864135742188,-0.0024814148845374007,-0.0050814148845374,bb_mid_break,11,51.4,0.0521,0.75,1.82,True,fib_pullback,TATAPOWER
2017-09-25,2017-09-26,72.93063354492188,71.23767852783203,-0.023213222411499583,-0.025813222411499585,macd_bear_cross,1,59.9,0.0442,0.59,1.46,True,fib_pullback,TATAPOWER
2020-08-12,2020-08-13,50.55476760864258,53.56227493286133,0.059490083062009806,0.05689008306200981,rsi_overbought,1,63.6,0.0908,1.13,1.26,False,golden_cross,TATAPOWER
2020-10-07,2020-10-09,53.61001205444336,51.98691940307617,-0.030275924014321512,-0.03287592401432151,bb_mid_break,2,48.3,0.1005,0.68,1.16,True,fib_pullback,TATAPOWER
2020-11-05,2020-11-18,52.8462028503418,57.85871505737305,0.09485094361890999,0.09225094361890998,rsi_overbought,13,55.7,0.1044,0.89,1.4,True,fib_pullback,TATAPOWER
2022-03-23,2022-03-28,226.48854064941406,231.61184692382812,0.022620598197700986,0.020020598197700985,rsi_overbought,5,59.1,1.1531,0.8,1.13,True,fib_pullback,TATAPOWER
2023-11-08,2023-11-16,250.7361602783203,258.1122131347656,0.029417587189090717,0.026817587189090716,rsi_overbought,8,52.1,1.4287,0.77,1.83,True,fib_pullback,TATAPOWER
2024-09-10,2024-09-24,440.0176696777344,463.1374816894531,0.05254291726205342,0.049942917262053424,rsi_overbought,14,64.5,1.0791,1.07,3.47,True,fib_pullback,TATAPOWER
2024-11-06,2024-11-08,443.92034912109375,427.56854248046875,-0.03683500130822909,-0.039435001308229085,bb_mid_break,2,49.6,0.1655,0.59,1.06,True,fib_pullback,TATAPOWER
2025-10-03,2025-10-08,392.4680480957031,383.0762634277344,-0.023930061857363145,-0.026530061857363146,macd_bear_cross,5,60.8,0.2001,0.79,1.06,True,fib_pullback,TATAPOWER
2017-12-18,2018-01-03,52.85190963745117,55.12063217163086,0.04292602764483759,0.04032602764483759,rsi_overbought,16,50.3,0.0637,0.68,1.46,True,fib_pullback,TATASTEEL
2021-11-01,2021-11-02,117.70329284667969,113.28369903564453,-0.0375485995688508,-0.0401485995688508,bb_mid_break,1,56.9,0.2453,0.78,1.18,True,fib_pullback,TATASTEEL
2025-08-20,2025-08-22,158.64822387695312,155.34632873535156,-0.0208126826819221,-0.023412682681922103,bb_mid_break,2,50.9,0.051,0.75,1.28,True,fib_pullback,TATASTEEL
2018-04-12,2018-04-13,2225.0,2201.64990234375,-0.010494425912921348,-0.01309442591292135,macd_bear_cross,1,55.7,1.8768,0.61,1.94,True,fib_pullback,TEAMLEASE
2019-02-07,2019-02-18,2823.60009765625,3029.050048828125,0.07276170281422296,0.07016170281422296,rsi_overbought,11,60.4,21.9195,0.82,2.63,True,fib_pullback,TEAMLEASE
2019-05-31,2019-06-10,3000.550048828125,2859.60009765625,-0.04697470426361443,-0.049574704263614426,macd_bear_cross,10,57.4,15.5043,0.82,1.94,True,fib_pullback,TEAMLEASE
2019-06-13,2019-06-20,2987.699951171875,2956.800048828125,-0.010342371338738362,-0.012942371338738361,bb_mid_break,7,60.9,1.4657,0.72,1.79,True,fib_pullback,TEAMLEASE
2021-06-07,2021-06-18,3436.0,3525.10009765625,0.025931343904612922,0.02333134390461292,macd_bear_cross,11,59.1,5.1717,0.64,1.02,True,fib_pullback,TEAMLEASE
2022-01-31,2022-02-10,4322.35009765625,4168.10009765625,-0.035686604859620344,-0.03828660485962034,bb_mid_break,10,58.1,15.9936,0.91,1.66,True,fib_pullback,TEAMLEASE
2023-12-01,2023-12-05,2575.75,2524.25,-0.019994176453460157,-0.02259417645346016,bb_mid_break,4,59.5,8.6278,0.7,2.43,True,fib_pullback,TEAMLEASE
2024-04-02,2024-04-10,2987.64990234375,3350.949951171875,0.12160060940979851,0.11900060940979851,rsi_overbought,8,55.2,13.9907,0.95,1.11,True,fib_pullback,TEAMLEASE
2024-08-23,2024-08-27,3239.800048828125,3164.199951171875,-0.023334803542457958,-0.02593480354245796,bb_mid_break,4,56.5,0.1737,0.58,2.23,True,fib_pullback,TEAMLEASE
2017-02-09,2017-02-21,349.4853820800781,365.9869079589844,0.04721664116734139,0.04461664116734139,rsi_overbought,12,51.8,0.9484,0.76,1.22,True,fib_pullback,TECHM
2018-08-13,2018-08-27,497.84466552734375,556.6854248046875,0.11819100083158762,0.11559100083158762,rsi_overbought,14,62.4,0.4896,0.65,1.65,True,fib_pullback,TECHM
2018-11-12,2018-11-21,546.5768432617188,521.0037841796875,-0.04678767386013468,-0.04938767386013468,bb_mid_break,9,61.5,3.7353,0.82,1.42,True,fib_pullback,TECHM
2018-12-05,2018-12-06,548.3118896484375,525.341552734375,-0.041892830244462595,-0.04449283024446259,bb_mid_break,1,60.1,1.8738,0.82,1.61,True,fib_pullback,TECHM
2019-01-21,2019-02-01,538.5427856445312,563.210693359375,0.04580491721808333,0.04320491721808333,rsi_overbought,11,47.9,1.4799,0.76,1.25,True,fib_pullback,TECHM
2021-03-10,2021-03-25,825.2435913085938,792.4793090820312,-0.039702558822187255,-0.04230255882218725,macd_bear_cross,15,49.6,3.7825,0.9,1.36,True,fib_pullback,TECHM
2021-04-08,2021-04-13,841.8098754882812,819.5988159179688,-0.026384888342429167,-0.02898488834242917,bb_mid_break,5,52.0,0.7995,0.91,1.65,True,fib_pullback,TECHM
2023-12-08,2023-12-15,1129.4251708984375,1203.9027099609375,0.06594287163199529,0.06334287163199528,rsi_overbought,7,63.3,2.1338,0.7,1.54,True,fib_pullback,TECHM
2024-04-26,2024-05-29,1178.6927490234375,1185.790283203125,0.006021530365371214,0.003421530365371214,bb_mid_break,33,49.9,2.2389,0.85,7.1,True,fib_pullback,TECHM
2025-02-18,2025-02-20,1615.0843505859375,1570.4208984375,-0.027653943976507493,-0.030253943976507495,bb_mid_break,2,59.0,3.06,0.85,1.87,True,fib_pullback,TECHM
2021-05-04,2021-06-04,149.10745239257812,166.8777313232422,0.11917767117285001,0.11657767117285,rsi_overbought,31,63.1,0.3308,0.82,4.07,True,fib_pullback,NIACL
2024-04-29,2024-05-03,246.6890869140625,226.9539599609375,-0.07999999999999996,-0.08259999999999997,stop_loss,4,61.6,3.2328,1.07,3.73,True,fib_pullback,NIACL
2024-05-22,2024-05-27,239.32594299316406,227.4766845703125,-0.0495109651492735,-0.0521109651492735,bb_mid_break,5,48.7,1.8469,0.85,5.61,True,fib_pullback,NIACL
2024-06-03,2024-06-04,232.4016876220703,213.80955261230469,-0.08000000000000002,-0.08260000000000002,stop_loss,1,64.7,0.1929,0.74,1.06,True,fib_pullback,NIACL
2017-03-30,2017-04-19,644.886962890625,650.5120849609375,0.00872264814456567,0.00612264814456567,macd_bear_cross,20,64.6,1.7242,0.86,1.14,True,fib_pullback,RAMCOCEM
2017-08-02,2017-08-09,681.0577392578125,655.2904052734375,-0.037834287020150646,-0.040434287020150644,bb_mid_break,7,44.8,0.8019,0.66,1.56,True,fib_pullback,RAMCOCEM
2017-08-29,2017-09-11,667.9548950195312,720.1228637695312,0.07810103517315281,0.0755010351731528,rsi_overbought,13,47.4,0.6358,0.63,1.11,True,fib_pullback,RAMCOCEM
2017-11-17,2017-11-20,708.3838500976562,681.9345092773438,-0.03733758303025436,-0.03993758303025436,macd_bear_cross,3,49.2,0.1833,0.79,1.67,True,fib_pullback,RAMCOCEM
2019-09-20,2019-10-03,743.7492065429688,706.3702392578125,-0.050257488621598616,-0.052857488621598614,macd_bear_cross,13,53.9,2.8688,0.92,1.81,True,fib_pullback,RAMCOCEM
2019-10-17,2019-10-29,730.6837768554688,735.7920532226562,0.006991090440205477,0.004391090440205477,rsi_overbought,12,46.0,0.562,0.6,1.11,True,fib_pullback,RAMCOCEM
2021-01-08,2021-01-18,839.7632446289062,772.5821850585938,-0.07999999999999989,-0.0825999999999999,stop_loss,10,52.4,4.9709,0.85,1.9,True,fib_pullback,RAMCOCEM
2021-05-20,2021-05-25,986.3540649414062,935.6221313476562,-0.05143379583148339,-0.05403379583148339,bb_mid_break,5,52.5,3.0726,0.93,1.13,True,fib_pullback,RAMCOCEM
2021-06-04,2021-07-01,976.2669677734375,996.688232421875,0.020917705220542367,0.018317705220542366,macd_bear_cross,27,60.8,3.4707,0.83,1.0,True,fib_pullback,RAMCOCEM
2021-10-18,2021-10-19,1010.6815185546875,972.5584716796875,-0.03772013851556066,-0.040320138515560655,bb_mid_break,1,64.1,2.3659,1.04,1.34,True,fib_pullback,RAMCOCEM
2021-10-27,2021-11-15,1020.6203002929688,1048.4583740234375,0.02727564180575072,0.024675641805750718,rsi_overbought,19,56.0,3.0135,0.97,1.95,True,fib_pullback,RAMCOCEM
2022-11-07,2022-11-09,733.8417358398438,699.4382934570312,-0.046881283392037586,-0.049481283392037584,bb_mid_break,2,64.5,4.5512,1.07,1.56,True,golden_cross,RAMCOCEM
2023-02-08,2023-02-16,725.154052734375,719.8421020507812,-0.007325272007463393,-0.009925272007463393,rsi_overbought,8,55.7,3.9955,0.95,2.56,False,golden_cross,RAMCOCEM
2024-01-31,2024-02-05,1013.249755859375,974.4891357421875,-0.03825376704316417,-0.040853767043164166,bb_mid_break,5,56.3,3.7724,0.84,1.08,True,fib_pullback,RAMCOCEM
2025-11-28,2025-12-08,1037.5,995.9000244140625,-0.04009636201054217,-0.042696362010542166,bb_mid_break,10,51.5,3.9356,0.83,1.01,True,fib_pullback,RAMCOCEM
2025-12-10,2026-01-02,1020.7999877929688,1056.699951171875,0.03516845984346467,0.032568459843464674,macd_bear_cross,23,59.5,0.33,0.71,2.06,True,fib_pullback,RAMCOCEM
2016-09-27,2016-09-29,823.0499877929688,809.7649536132812,-0.016141223955681825,-0.018741223955681827,bb_mid_break,2,58.9,2.071,0.65,1.4,True,fib_pullback,THERMAX
2016-11-11,2016-11-15,837.331298828125,806.016845703125,-0.03739792501346324,-0.03999792501346324,bb_mid_break,4,52.6,1.611,0.81,1.67,True,fib_pullback,THERMAX
2018-05-11,2018-05-23,1121.583740234375,1086.671630859375,-0.031127510254120205,-0.033727510254120206,macd_bear_cross,12,63.1,3.7052,1.27,1.2,True,fib_pullback,THERMAX
2020-01-10,2020-01-16,1051.286865234375,1049.6436767578125,-0.0015630257838293888,-0.004163025783829388,macd_bear_cross,6,63.1,1.628,0.69,2.39,True,fib_pullback,THERMAX
2021-09-03,2021-09-14,1405.7117919921875,1437.5091552734375,0.02262011563279731,0.02002011563279731,rsi_overbought,11,62.5,8.4463,1.05,1.29,True,fib_pullback,THERMAX
2021-10-11,2021-10-12,1392.4139404296875,1369.5963134765625,-0.01638710033747843,-0.01898710033747843,bb_mid_break,1,42.9,1.1599,0.58,1.12,True,fib_pullback,THERMAX
2022-06-30,2022-07-27,2058.148193359375,2034.4525146484375,-0.011513106192931938,-0.014113106192931938,macd_bear_cross,27,62.5,7.8772,1.18,1.97,True,fib_pullback,THERMAX
2017-12-19,2017-12-21,86.69364929199219,85.03776550292969,-0.019100404730747127,-0.02170040473074713,macd_bear_cross,2,53.7,0.0513,0.72,1.31,True,fib_pullback,THOMASCOOK
2017-12-22,2018-01-05,87.1565933227539,88.84808349609375,0.01940748380419141,0.01680748380419141,macd_bear_cross,14,54.1,0.0643,0.84,1.73,True,fib_pullback,THOMASCOOK
2018-02-26,2018-03-09,87.42366027832031,92.49816131591797,0.05804493910964802,0.05544493910964802,rsi_overbought,11,61.2,0.3416,0.95,1.33,True,fib_pullback,THOMASCOOK
2018-06-13,2018-06-27,100.77759552001953,97.8219223022461,-0.02932867372476942,-0.03192867372476942,macd_bear_cross,14,57.1,0.3231,0.91,8.35,True,fib_pullback,THOMASCOOK
2021-02-10,2021-02-25,47.189720153808594,45.555660247802734,-0.034627454892291354,-0.03722745489229135,macd_bear_cross,15,60.8,0.4479,0.96,1.31,True,fib_pullback,THOMASCOOK
2021-04-27,2021-05-21,48.97233581542969,56.94457244873047,0.1627906143449456,0.1601906143449456,rsi_overbought,24,57.3,0.2703,0.83,1.18,True,fib_pullback,THOMASCOOK
2021-09-06,2021-09-16,61.40110778808594,63.82744216918945,0.039516133641717674,0.036916133641717676,rsi_overbought,10,60.1,0.4433,1.1,3.88,True,fib_pullback,THOMASCOOK
2022-02-04,2022-02-07,65.21390533447266,63.97598648071289,-0.01898243706477414,-0.02158243706477414,death_cross,3,55.2,0.1162,0.64,2.3,True,fib_pullback,THOMASCOOK
2022-11-23,2022-12-12,75.86007690429688,82.44583129882812,0.08681449667971822,0.08421449667971821,rsi_overbought,19,58.8,0.0132,0.93,2.36,True,fib_pullback,THOMASCOOK
2024-03-28,2024-04-03,165.0469512939453,171.2113494873047,0.03734936116681553,0.03474936116681553,rsi_overbought,6,61.9,1.8072,0.88,1.42,True,fib_pullback,THOMASCOOK
2025-07-25,2025-07-29,170.0111083984375,168.5349884033203,-0.00868249145025134,-0.011282491450251342,macd_bear_cross,4,60.9,0.7529,0.55,1.05,False,golden_cross,THOMASCOOK
2025-08-21,2025-08-26,173.8800048828125,174.1999969482422,0.0018403039823086508,-0.0007596960176913491,rsi_overbought,5,55.6,1.6719,0.85,1.12,True,fib_pullback,THOMASCOOK
2017-03-16,2017-04-19,193.53347778320312,197.8793487548828,0.02245539645883875,0.01985539645883875,macd_bear_cross,34,50.5,0.2569,0.86,2.09,True,fib_pullback,THYROCARE
2017-05-12,2017-05-19,199.13841247558594,196.0922393798828,-0.015296762979249827,-0.017896762979249827,bb_mid_break,7,55.2,0.1817,0.9,1.39,True,fib_pullback,THYROCARE
2017-06-15,2017-06-23,195.65899658203125,194.64364624023438,-0.005189387452322863,-0.007789387452322863,bb_mid_break,8,58.5,0.4263,0.85,1.45,True,fib_pullback,THYROCARE
2021-11-17,2021-11-22,363.8049011230469,334.70050903320316,-0.0799999999999999,-0.08259999999999991,stop_loss,5,62.2,3.1102,1.21,2.72,True,fib_pullback,THYROCARE
2023-11-22,2023-12-06,176.79566955566406,194.90431213378906,0.10242695776224033,0.09982695776224032,rsi_overbought,14,60.3,0.4507,0.98,2.44,True,fib_pullback,THYROCARE
2024-02-27,2024-02-29,202.2865753173828,217.8397979736328,0.07688707286604346,0.07428707286604345,rsi_overbought,2,64.8,1.6151,1.02,1.21,True,fib_pullback,THYROCARE
2024-04-15,2024-04-19,197.49124145507812,199.5103302001953,0.010223687543006583,0.007623687543006582,rsi_overbought,4,55.8,0.7479,0.64,1.6,True,fib_pullback,THYROCARE
2024-05-15,2024-05-21,205.31517028808594,200.2990264892578,-0.024431432863873493,-0.027031432863873495,bb_mid_break,6,45.0,0.1296,0.74,2.19,True,fib_pullback,THYROCARE
2025-10-16,2025-10-30,417.4224853515625,443.32965087890625,0.06206461423735753,0.05946461423735753,rsi_overbought,14,59.9,3.871,0.92,3.09,True,fib_pullback,THYROCARE
2026-01-06,2026-01-08,462.4310302734375,439.38104248046875,-0.04984524455320222,-0.052445244553202215,bb_mid_break,2,54.0,2.8842,0.92,3.9,True,fib_pullback,THYROCARE
2026-01-19,2026-01-22,470.0320739746094,452.1152648925781,-0.03811826910135306,-0.04071826910135306,bb_mid_break,3,62.0,2.1517,1.02,1.31,True,fib_pullback,THYROCARE
